"org","orgLabel"
"http://scholars.cornell.edu/individual/org80031","Clinical Sciences"
"http://scholars.cornell.edu/individual/org25267","SMITH-RICHARDSON FDN"
"http://scholars.cornell.edu/individual/org32427","Earth and Atmospheric Sciences"
"http://scholars.cornell.edu/individual/org42183","BLUE MARBLE PROJECT, LLC"
"http://scholars.cornell.edu/individual/org58349","BROOKLYN COLLEGE"
"http://scholars.cornell.edu/individual/org82535","ALPHAWOOD FOUNDATION"
"http://scholars.cornell.edu/individual/org25039","UNIVERSITY OF MAINE"
"http://scholars.cornell.edu/individual/org49078","Aquatic Animal Health Program"
"http://scholars.cornell.edu/individual/org17783","ELIA LIFE TECHNOLOGY INC."
"http://scholars.cornell.edu/individual/org81939","UNIVERSITY OF NOTRE DAME"
"http://scholars.cornell.edu/individual/org25777","GATS INC."
"http://scholars.cornell.edu/individual/org47818","Landscape Architecture"
"http://scholars.cornell.edu/individual/org38912","China and Asia-Pacific Studies (CAP)"
"http://scholars.cornell.edu/individual/org48637","Plant Breeding and Genetics Section"
"http://scholars.cornell.edu/individual/org18038","UNIVERSITY OF MEMPHIS"
"http://scholars.cornell.edu/individual/org37483","Language Resource Center"
"http://scholars.cornell.edu/individual/org83191","INFINITUS COMPANY LTD (CHINA)"
"http://scholars.cornell.edu/individual/org38185","New York State Water Resources Institute (NYSWRI)"
"http://scholars.cornell.edu/individual/org65970","BAYER CROPSCIENCE"
"http://scholars.cornell.edu/individual/org82477","NATL INST OF MENTAL HEALTH, NIH"
"http://scholars.cornell.edu/individual/org67104","NOVARTIS"
"http://scholars.cornell.edu/individual/org98751","PFIZER ANIMAL HEALTH"
"http://scholars.cornell.edu/individual/org79771","Office of the President"
"http://scholars.cornell.edu/individual/org47642","Center for the Study of Economy and Society (CSES)"
"http://scholars.cornell.edu/individual/org40988","BATTELLE-PACIFIC NORTHWEST"
"http://scholars.cornell.edu/individual/org25509","Office of the Vice President for Student and Campus Life"
"http://scholars.cornell.edu/individual/org83919","International Program in the College of Agriculture and Life Sciences "
"http://scholars.cornell.edu/individual/org90564","NATL INST OF DEAFNESS & OTHER COMM DISORDER, NIH"
"http://scholars.cornell.edu/individual/org91484","MERCK AND COMPANY, INC"
"http://scholars.cornell.edu/individual/org17906","VILLAGE OF CAYUGA HEIGHTS"
"http://scholars.cornell.edu/individual/org79361","Plant Pathology Program"
"http://scholars.cornell.edu/individual/org59002","ZYMTRONIX CATALYTIC SYSTEMS, INC."
"http://scholars.cornell.edu/individual/org59320","BR Venture Fund"
"http://scholars.cornell.edu/individual/org98823","Center for Complementary and Integrative Medicine"
"http://scholars.cornell.edu/individual/org60543","Weill Cornell Medical College (NYC)"
"http://scholars.cornell.edu/individual/org51392","Government"
"http://scholars.cornell.edu/individual/org90268","NEW YORK UNIVERSITY"
"http://scholars.cornell.edu/individual/org24807","NEW YORK STATE ENERGY RESEARCH AND DEVELOPMENT AUTHORITY"
"http://scholars.cornell.edu/individual/org49853","HOWARD HUGHES MEDICAL INST"
"http://scholars.cornell.edu/individual/org94053","Physical Sciences Library (Edna McConnell Clark Library)"
"http://scholars.cornell.edu/individual/org66142","COLUMBIA UNIVERSITY"
"http://scholars.cornell.edu/individual/org31047","Laboratory of Plasma Studies (LPS)"
"http://scholars.cornell.edu/individual/org75939","Comparative Literature"
"http://scholars.cornell.edu/individual/org17737","Plant Disease Diagnostic Laboratory"
"http://scholars.cornell.edu/individual/org74250","PEST MANAGEMENT FOUNDATION"
"http://scholars.cornell.edu/individual/org68826","Performing and Media Arts"
"http://scholars.cornell.edu/individual/org75400","Animal Science"
"http://scholars.cornell.edu/individual/org91280","UNIVERSITY OF WISCONSIN SYSTEM"
"http://scholars.cornell.edu/individual/org98030","Boyce Thompson Institute for Plant Research, Inc. (BTI)"
"http://scholars.cornell.edu/individual/org24892","CARNEGIE-MELLON UNIVERSITY"
"http://scholars.cornell.edu/individual/org26011","NATIONAL INSTITUTE OF BIOMEDICAL IMAGING & BIOENGINEERING NIH"
"http://scholars.cornell.edu/individual/org39076","Computational Science and Engineering"
"http://scholars.cornell.edu/individual/org58463","CORNING, INC."
"http://scholars.cornell.edu/individual/org98355","NYS DEPT OF EDUCATION"
"http://scholars.cornell.edu/individual/org66715","WASHINGTON CENTER FOR EQUITABLE GROWTH"
"http://scholars.cornell.edu/individual/org89721","College of Arts and Sciences"
"http://scholars.cornell.edu/individual/org50073","COLD SPRING HARBOR LABORATORY"
"http://scholars.cornell.edu/individual/org85195","Labor Relations, Law and History"
"http://scholars.cornell.edu/individual/org17056","THE WOODROW WILSON NATIONAL FELLOWSHIP FOUNDATION"
"http://scholars.cornell.edu/individual/org19045","Sandra and Edward Meyer Cancer Center"
"http://scholars.cornell.edu/individual/org19458","Cornell Ruffian Equine Specialty Center"
"http://scholars.cornell.edu/individual/org75328","THE SARAH K. DE COIZART ARTICLE TENTH PERPETUAL CHARITABLE TRUST"
"http://scholars.cornell.edu/individual/org16579","INTEL CORP"
"http://scholars.cornell.edu/individual/org91536","ATC-NY INC."
"http://scholars.cornell.edu/individual/org41145","MALIN SPACE SCIENCE SYSTEMS"
"http://scholars.cornell.edu/individual/org33358","HELMHOLTZ ZENTRUM MUNCHEN (GMBH)"
"http://scholars.cornell.edu/individual/org66784","DARTMOUTH COLLEGE"
"http://scholars.cornell.edu/individual/org73654","Baker Program in Real Estate"
"http://scholars.cornell.edu/individual/org33126","FOUND ANIMALS FOUNDATION"
"http://scholars.cornell.edu/individual/org25876","SAMSUNG ELECTRONICS COMPANY LTD"
"http://scholars.cornell.edu/individual/org80749","Architecture, Art & Planning NYC Program"
"http://scholars.cornell.edu/individual/org75291","NORTHEAST GATEWAY ENERGY BRIDGE, LLC"
"http://scholars.cornell.edu/individual/org92208","Cornell Electroacoustic Music Center (CEMC)"
"http://scholars.cornell.edu/individual/org33827","UNIVERSITY OF TEXAS MEDICAL BRANCH"
"http://scholars.cornell.edu/individual/org70165","Center for Study of Pulsed-Power-Driven High Energy Density Plasmas"
"http://scholars.cornell.edu/individual/org90456","OFFICE OF NAVAL RESEARCH DOD"
"http://scholars.cornell.edu/individual/org82171","NATIONAL FISH AND WILDLIFE FOUNDATION"
"http://scholars.cornell.edu/individual/org91624","DREYFUS,CAMILLE & HENRY"
"http://scholars.cornell.edu/individual/org32801","AGUACLARA LLC"
"http://scholars.cornell.edu/individual/org44473","Comparative Cancer Biology Program"
"http://scholars.cornell.edu/individual/org82250","THE DALIAN UNIVERSITY OF TECHNOLOGY"
"http://scholars.cornell.edu/individual/org16400","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA"
"http://scholars.cornell.edu/individual/org17850","SCIENCENTER"
"http://scholars.cornell.edu/individual/org14985","Anthropology"
"http://scholars.cornell.edu/individual/org99867","AMERICAN SEED RESEARCH FDN"
"http://scholars.cornell.edu/individual/org50644","AMERICAN ASSOCIATION FOR LABORATORY ANIMAL SCIENCE"
"http://scholars.cornell.edu/individual/org99167","LOS ALAMOS NATL LAB"
"http://scholars.cornell.edu/individual/org83126","KANSAS STATE UNIVERSITY"
"http://scholars.cornell.edu/individual/org98941","UNIVERSITY OF IDAHO"
"http://scholars.cornell.edu/individual/org91173","THOMAS JEFFERSON NATIONAL ACCELERATOR FACILITY"
"http://scholars.cornell.edu/individual/org25887","ADMINISTRATION FOR COMMUNITY LIVING"
"http://scholars.cornell.edu/individual/org58922","USDA ARS HORTICULTURAL CROPS RESEARCH UNIT"
"http://scholars.cornell.edu/individual/org86520","School of Industrial and Labor Relations"
"http://scholars.cornell.edu/individual/org41752","CHDI FOUNDATION INC."
"http://scholars.cornell.edu/individual/org58837","NATL RENEWABLE ENERGY LAB"
"http://scholars.cornell.edu/individual/org82554","DIRECTORATE FOR ENGINEERING NSF"
"http://scholars.cornell.edu/individual/org42603","HIGH TECH ROCHESTER INC."
"http://scholars.cornell.edu/individual/org82262","TECHNICAL DATA ANALYSIS INC."
"http://scholars.cornell.edu/individual/org73341","College of Engineering"
"http://scholars.cornell.edu/individual/org16742","ANSYS INC."
"http://scholars.cornell.edu/individual/org32186","Cornell Abroad"
"http://scholars.cornell.edu/individual/org58575","MELLON, ANDREW W. FDN"
"http://scholars.cornell.edu/individual/org52737","Labor and Employment Law Program"
"http://scholars.cornell.edu/individual/org82138","RUSSELL SAGE FDN"
"http://scholars.cornell.edu/individual/org48219","New York State Agricultural Experiment Station, Geneva"
"http://scholars.cornell.edu/individual/org45904","Africana Library (John Henrik Clarke Africana Library)"
"http://scholars.cornell.edu/individual/org41086","AGAVE BIOSYSTEMS"
"http://scholars.cornell.edu/individual/org49885","CALIFORNIA INSTITUTE OF TECHNOLOGY"
"http://scholars.cornell.edu/individual/org58675","CARNEGIE INSTITUTION OF WASHINGTON"
"http://scholars.cornell.edu/individual/org99067","Cornell Institute for Climate Change and Agriculture (CICCA)"
"http://scholars.cornell.edu/individual/org75340","Law, Psychology, and Human Development Center"
"http://scholars.cornell.edu/individual/org98895","NORTHEAST COLLABORATIVE ACCESS TEAM"
"http://scholars.cornell.edu/individual/org65972","FOREIGN AGRICULTURAL SERVICE USDA"
"http://scholars.cornell.edu/individual/org17359","MCKNIGHT FOUNDATION"
"http://scholars.cornell.edu/individual/org24768","History"
"http://scholars.cornell.edu/individual/org49820","SCR DAIRY INC."
"http://scholars.cornell.edu/individual/org62376","Office of University Relations"
"http://scholars.cornell.edu/individual/org59961","Cornell High Energy Synchrotron Source (CHESS)"
"http://scholars.cornell.edu/individual/org23859","Weill Institute for Cell and Molecular Biology"
"http://scholars.cornell.edu/individual/org39208","Leland C. and Mary M. Pillsbury Institute for Hospitality Entrepreneurship"
"http://scholars.cornell.edu/individual/org74011","PENNSYLVANIA STATE UNIV"
"http://scholars.cornell.edu/individual/org90637","DIRECTORATE FOR GEOSCIENCES"
"http://scholars.cornell.edu/individual/org40098","Computational Biology"
"http://scholars.cornell.edu/individual/org57707","Admissions and Financial Aid"
"http://scholars.cornell.edu/individual/org75555","Institute of Biotechnology"
"http://scholars.cornell.edu/individual/org50757","INTER-AMERICAN INSTITUTE FOR COOPERATION ON AGRICULTURE"
"http://scholars.cornell.edu/individual/org91531","NATIONAL CROP INSURANCE SERVICES"
"http://scholars.cornell.edu/individual/org26107","US ARMY"
"http://scholars.cornell.edu/individual/org41743","SOUTHERN GARDENS CITRUS NURSERY, LLC"
"http://scholars.cornell.edu/individual/org20700","Population Medicine and Diagnostic Sciences"
"http://scholars.cornell.edu/individual/org52763","Center for Vascular Biology"
"http://scholars.cornell.edu/individual/org41098","SUNY STONY BROOK"
"http://scholars.cornell.edu/individual/org41028","JET PROPULSION LABORATORY"
"http://scholars.cornell.edu/individual/org75226","ALZHEIMER'S ASSOCIATION"
"http://scholars.cornell.edu/individual/org32977","BETH ISRAEL DEACONESS MEDICAL CENTER"
"http://scholars.cornell.edu/individual/org91399","NORTHWESTERN UNIVERSITY"
"http://scholars.cornell.edu/individual/org49875","NYS OFFICE OF TEMPORARY AND DISABILITY ASSISTANCE"
"http://scholars.cornell.edu/individual/org66023","THE GERBER FOUNDATION"
"http://scholars.cornell.edu/individual/org93693","Horticulture Section"
"http://scholars.cornell.edu/individual/org23199","Communication"
"http://scholars.cornell.edu/individual/org74410","NATURAL RESOURCES INSTITUTE"
"http://scholars.cornell.edu/individual/org74548","WHITEHALL FOUNDATION"
"http://scholars.cornell.edu/individual/org33600","ADMINISTRATION FOR CHILDREN AND FAMILIES"
"http://scholars.cornell.edu/individual/org32997","UNIVERSITY OF MASSACHUSETTS AMHERST"
"http://scholars.cornell.edu/individual/org91312","SLAC NATIONAL ACCELERATOR LABORATORY"
"http://scholars.cornell.edu/individual/org62465","Plant Pathology and Plant-Microbe Biology Section, Geneva"
"http://scholars.cornell.edu/individual/org86591","Cornell NanoScale Facility (CNF)"
"http://scholars.cornell.edu/individual/org82426","PURDUE UNIVERSITY"
"http://scholars.cornell.edu/individual/org83520","VIRGINIA DEPT. OF GAME AND INLAND FISHERIES"
"http://scholars.cornell.edu/individual/org25226","NATL HEART LUNG & BLOOD INST, NIH"
"http://scholars.cornell.edu/individual/org43587","Developmental Resource for Biophysical Imaging Optoelectronics (DRBIO)"
"http://scholars.cornell.edu/individual/org19163","Physics"
"http://scholars.cornell.edu/individual/org34017","AGENCY FOR HEALTHCARE RESEARCH AND QUALITY"
"http://scholars.cornell.edu/individual/org80205","Shoals Marine Laboratory"
"http://scholars.cornell.edu/individual/org66344","NATL OCEANIC AND ATMOSPHERIC ADMINISTRATION, DOC"
"http://scholars.cornell.edu/individual/org66866","NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION-NATIONAL CLIMATIC DATA CENTER"
"http://scholars.cornell.edu/individual/org65687","FOOD & DRUG ADMINISTRATION, DHHS"
"http://scholars.cornell.edu/individual/org56833","Air force Reserve Officers Training Corps (AFROTC)"
"http://scholars.cornell.edu/individual/org67113","CLIF BAR FAMILY FOUNDATION"
"http://scholars.cornell.edu/individual/org50181","Center for Analytic Economics"
"http://scholars.cornell.edu/individual/org67196","NETHERLANDS INSTITUTE FOR ART HISTORY"
"http://scholars.cornell.edu/individual/org65772","NORTHROP GRUMMAN CORPORATION"
"http://scholars.cornell.edu/individual/org28052","Office of the Dean of the College of Human Ecology"
"http://scholars.cornell.edu/individual/org98710","NORFOLK STATE UNIVERSITY"
"http://scholars.cornell.edu/individual/org49512","MINNESOTA DEPARTMENT OF AGRICULTURE"
"http://scholars.cornell.edu/individual/org99005","NATL CTR FOR RESEARCH RESOURCES, NIH"
"http://scholars.cornell.edu/individual/org90223","US DEPT OF INTERIOR"
"http://scholars.cornell.edu/individual/org11048","Legal Information Institute"
"http://scholars.cornell.edu/individual/org90255","MICRONUTRIENT INITIATIVE"
"http://scholars.cornell.edu/individual/org34071","SUNY COLLEGE OF ENVIRONMENTAL SCIENCE AND FORESTRY"
"http://scholars.cornell.edu/individual/org98998","ENTEROME."
"http://scholars.cornell.edu/individual/org34143","NEW YORK STATE TURFGRASS ASSOCIATION"
"http://scholars.cornell.edu/individual/org17208","Cornell Laboratory for Accelerator-based Sciences and Education (CLASSE)"
"http://scholars.cornell.edu/individual/org73870","Architecture"
"http://scholars.cornell.edu/individual/org25257","SEJONG UNIVERSITY"
"http://scholars.cornell.edu/individual/org67004","GREAT LAKES OBSERVING SYSTEM"
"http://scholars.cornell.edu/individual/org41072","NEW YORK FARM VIABILITY INSTITUTE"
"http://scholars.cornell.edu/individual/org34225","NUCLEAR REGULATORY COMM"
"http://scholars.cornell.edu/individual/org82071","AMERICAN CHEMICAL SOCIETY"
"http://scholars.cornell.edu/individual/org32935","HEINZ ENDOWMENTS"
"http://scholars.cornell.edu/individual/org14635","Parkinson's Disease & Movement Disorders Institute"
"http://scholars.cornell.edu/individual/org65750","FUTURE OF LIFE"
"http://scholars.cornell.edu/individual/org17070","SYRACUSE UNIVERSITY"
"http://scholars.cornell.edu/individual/org01865","Cornell University"
"http://scholars.cornell.edu/individual/org41344","NYS OFFICE OF CHILDREN AND FAMILY SERVICES"
"http://scholars.cornell.edu/individual/org65652","AMERICAN SOC INTERIOR DESIGN FDN"
"http://scholars.cornell.edu/individual/org33816","UNIVERSITIES RESEARCH ASSOC"
"http://scholars.cornell.edu/individual/org33473","NYS DEPT OF LABOR"
"http://scholars.cornell.edu/individual/org91297","I2 AIR FLUID INNOVATIONS"
"http://scholars.cornell.edu/individual/org26041","THE ASSOCIATION OF STATE FLOODPLAIN MANAGERS"
"http://scholars.cornell.edu/individual/org84947","Latina/o Studies Program"
"http://scholars.cornell.edu/individual/org57674","WEST VIRGINIA UNIVERSITY RESEARCH CORPORATION"
"http://scholars.cornell.edu/individual/org50813","CHINA HAN BAN"
"http://scholars.cornell.edu/individual/org57582","NATURAL RESOURCES CONSERVATION SERVICE, USDA"
"http://scholars.cornell.edu/individual/org95522","Kavli Institute at Cornell for Nanoscale Science"
"http://scholars.cornell.edu/individual/org91717","SANDIA LABORATORIES"
"http://scholars.cornell.edu/individual/org16426","RUTGERS STATE UNIV OF NJ"
"http://scholars.cornell.edu/individual/org39069","City and Regional Planning"
"http://scholars.cornell.edu/individual/org98878","EPIMED INTERNATIONAL, INC."
"http://scholars.cornell.edu/individual/org41991","UNIVERSITY OF CALIFORNIA,  SAN DIEGO"
"http://scholars.cornell.edu/individual/org97501","Policy Analysis and Management"
"http://scholars.cornell.edu/individual/org90756","EXELIS INC."
"http://scholars.cornell.edu/individual/org74393","SOUTHWEST RESEARCH INSTITUTE"
"http://scholars.cornell.edu/individual/org25172","ARMY RESEARCH DEVELOPMENT AND ENGINEERING COMMAND"
"http://scholars.cornell.edu/individual/org71826","Asian Studies"
"http://scholars.cornell.edu/individual/org59421","Cornell Agriculture and Food Technology Park"
"http://scholars.cornell.edu/individual/org74661","EGG NUTRITION CENTER"
"http://scholars.cornell.edu/individual/org73864","BROOKHAVEN NATIONAL LAB"
"http://scholars.cornell.edu/individual/org15006","Civil and Environmental Engineering"
"http://scholars.cornell.edu/individual/org65923","Naval Reserve Officers Training Corps (NROTC)"
"http://scholars.cornell.edu/individual/org74741","Samuel Curtis Johnson Graduate School of Management"
"http://scholars.cornell.edu/individual/org50128","CORNELL COOPERATIVE EXTENSION-JEFFERSON COUNTY"
"http://scholars.cornell.edu/individual/org54645","Division of Financial Affairs"
"http://scholars.cornell.edu/individual/org41134","DAIRY INNOVATIONS LLC"
"http://scholars.cornell.edu/individual/org16576","UNIVERSITY SYSTEM OF MARYLAND"
"http://scholars.cornell.edu/individual/org33318","Cornell Center for Materials Research (CCMR)"
"http://scholars.cornell.edu/individual/org99126","AUSTRALIAN NATIONAL UNIVERSITY"
"http://scholars.cornell.edu/individual/org58676","STOCKHOLM UNIVERSITY"
"http://scholars.cornell.edu/individual/org50482","The Worker Institute at Cornell"
"http://scholars.cornell.edu/individual/org57430","ENVIRONMENTAL DEFENSE FUND"
"http://scholars.cornell.edu/individual/org25812","Microbiology and Immunology"
"http://scholars.cornell.edu/individual/org99432","WYOMING WILDLIFE FOUNDATION"
"http://scholars.cornell.edu/individual/org27591","Cornell-in-Rome Program"
"http://scholars.cornell.edu/individual/org33671","NATL ENDOWMENT HUMANITIES"
"http://scholars.cornell.edu/individual/org91042","STEP ANALYSIS LLC"
"http://scholars.cornell.edu/individual/org99767","CHILDREN'S RESEARCH INSTITUTE"
"http://scholars.cornell.edu/individual/org90540","BERNICE BARBOUR FOUNDATION"
"http://scholars.cornell.edu/individual/org83014","J. FRANK SCHMIDT FAMILY CHARITABLE FOUNDATION"
"http://scholars.cornell.edu/individual/org93173","Graduate School"
"http://scholars.cornell.edu/individual/org64788","Institute for Compensation Studies (ICS)"
"http://scholars.cornell.edu/individual/org82335","NATL RADIO ASTRONOMY OBSERV"
"http://scholars.cornell.edu/individual/org91537","ALFRED P. SLOAN FOUNDATION"
"http://scholars.cornell.edu/individual/org66096","FOREST SERVICE, USDA"
"http://scholars.cornell.edu/individual/org95927","Entomology"
"http://scholars.cornell.edu/individual/org82085","US-ISRAEL BINATIONAL AGRICULTURAL RESEARCH DEVELOPMENT FUND"
"http://scholars.cornell.edu/individual/org58308","TAITECH INC."
"http://scholars.cornell.edu/individual/org76604","Fruit & Vegetable Processing Pilot Plant"
"http://scholars.cornell.edu/individual/org90727","MARS INCORPORATED"
"http://scholars.cornell.edu/individual/org34374","ENVIRONMENTAL HEALTH SCIENCES NIH"
"http://scholars.cornell.edu/individual/org42461","EWING MARION KAUFFMAN FOUNDATION"
"http://scholars.cornell.edu/individual/org33511","GOOGLE INC."
"http://scholars.cornell.edu/individual/org82409","UNIVERSITY OF MARYLAND COLLEGE PARK"
"http://scholars.cornell.edu/individual/org87997","Cornell Food and Nutrition Policy Program (CFNPP)"
"http://scholars.cornell.edu/individual/org83032","Nanobiotechnology Center (NBTC)"
"http://scholars.cornell.edu/individual/org74445","SMALL BUSINESS ADMIN"
"http://scholars.cornell.edu/individual/org58391","THE CLANEIL FOUNDATION"
"http://scholars.cornell.edu/individual/org81934","ASSOCIATION OF AMERICAN COLLEGES AND UNIVERSITIES"
"http://scholars.cornell.edu/individual/org66771","Mechanical and Aerospace Engineering"
"http://scholars.cornell.edu/individual/org66284","NEW YORK ACADEMY OF SCIENCES"
"http://scholars.cornell.edu/individual/org25682","NATL INST ON DRUG ABUSE, NIH"
"http://scholars.cornell.edu/individual/org85016","Center for Technology Licensing at Cornell University (CTL)"
"http://scholars.cornell.edu/individual/org16867","SYDOR INSTRUMENTS"
"http://scholars.cornell.edu/individual/org10794","Cornell Center for Wildlife Conservation (CCWC)"
"http://scholars.cornell.edu/individual/org90787","NATIONAL 4-H COUNCIL"
"http://scholars.cornell.edu/individual/org67195","UNIVERSITY OF CAPE TOWN"
"http://scholars.cornell.edu/individual/org17753","Law Library"
"http://scholars.cornell.edu/individual/org30434","School of Integrative Plant Science"
"http://scholars.cornell.edu/individual/org74800","MED-EL"
"http://scholars.cornell.edu/individual/org57923","CENTER FOR ADVANCEMENT OF SCIENCE IN SPACE"
"http://scholars.cornell.edu/individual/org65543","Cornell Plantations"
"http://scholars.cornell.edu/individual/org65037","Center for Nanomaterials Engineering and Technology (CNET)"
"http://scholars.cornell.edu/individual/org23103","Cornell University Agricultural Experiment Station (CUAES)"
"http://scholars.cornell.edu/individual/org43751","Sociology"
"http://scholars.cornell.edu/individual/org41599","NATL ENDOWMENT FOR ARTS"
"http://scholars.cornell.edu/individual/org16552","Computer Science"
"http://scholars.cornell.edu/individual/org90486","ARMY CORP OF ENGINEERS"
"http://scholars.cornell.edu/individual/org34142","MEMORIAL SLOAN KETTERING CANCER CENTER"
"http://scholars.cornell.edu/individual/org57490","UNIVERSITY OF VERMONT"
"http://scholars.cornell.edu/individual/org25898","NORTHEAST AGRICULTURAL EDUCATION FOUNDATION INC."
"http://scholars.cornell.edu/individual/org41491","JAN BIOTECH INC"
"http://scholars.cornell.edu/individual/org50372","ENN GROUP CO., LTD."
"http://scholars.cornell.edu/individual/org66612","AMERICAN SENIORS HOUSING ASSOCIATION, INC."
"http://scholars.cornell.edu/individual/org25736","AMERICAN JERSEY CATTLE ASSOCIATION"
"http://scholars.cornell.edu/individual/org42014","NORWEGIAN UNIVERSITY OF LIFE SCIENCES"
"http://scholars.cornell.edu/individual/org92001","Music Library (Sidney Cox Library of Music and Dance)"
"http://scholars.cornell.edu/individual/org81951","UNIVERSITY OF ARIZONA"
"http://scholars.cornell.edu/individual/org17258","MILESTONE MEDICAL"
"http://scholars.cornell.edu/individual/org66295","CAVIUM, INC."
"http://scholars.cornell.edu/individual/org41389","LANGLEY RESEARCH CENTER, NASA"
"http://scholars.cornell.edu/individual/org15582","Romance Studies"
"http://scholars.cornell.edu/individual/org46506","Office of the Vice Provost for Research"
"http://scholars.cornell.edu/individual/org98522","UNIVERSITY OF MASSACHUSETTS"
"http://scholars.cornell.edu/individual/org57914","GREAT LAKES FISHERY COMM"
"http://scholars.cornell.edu/individual/org42174","LINCOLN INSTITUTE OF LAND POLICY"
"http://scholars.cornell.edu/individual/org23187","Astronomy"
"http://scholars.cornell.edu/individual/org25505","NATL INSTITUTES FOR WATER RESOURCES, USGS"
"http://scholars.cornell.edu/individual/org42481","CATHOLIC RELIEF SERVICES"
"http://scholars.cornell.edu/individual/org25286","OFFICE OF THE CHIEF ECONOMIST USDA"
"http://scholars.cornell.edu/individual/org87966","Office of the Vice President for Alumni Affairs and Development"
"http://scholars.cornell.edu/individual/org87556","Center for Advanced Human Resource Studies (CAHRS)"
"http://scholars.cornell.edu/individual/org49981","Duck Research Laboratory"
"http://scholars.cornell.edu/individual/org43177","Design and Environmental Analysis"
"http://scholars.cornell.edu/individual/org80541","Chemical and Biomolecular Engineering"
"http://scholars.cornell.edu/individual/org23581","Center on the Microenvironment and Metastasis (CMM)"
"http://scholars.cornell.edu/individual/org22529","Cornell Institute of Archaeology and Material Studies (CIAMS)"
"http://scholars.cornell.edu/individual/org66266","CHARLES UNIVERSITY"
"http://scholars.cornell.edu/individual/org33950","DANNON INSTITUTE"
"http://scholars.cornell.edu/individual/org90478","GOLF COURSE SUPERINTENDENTS ASSOCIATION OF AMERICA"
"http://scholars.cornell.edu/individual/org90534","EMPIRE STATE POTATO GROWERS, INC."
"http://scholars.cornell.edu/individual/org47934","Immunopathology Research and Development Laboratory"
"http://scholars.cornell.edu/individual/org33554","Institute for African Development"
"http://scholars.cornell.edu/individual/org33407","SPACE TELESCOPE SCIENCE INST."
"http://scholars.cornell.edu/individual/org91115","BRADLEY FDN LYNDE AND HARRY"
"http://scholars.cornell.edu/individual/org83654","Human Resource Studies"
"http://scholars.cornell.edu/individual/org74743","School of Hotel Administration "
"http://scholars.cornell.edu/individual/org33637","BOEHRINGER INGELHEIM GMBH"
"http://scholars.cornell.edu/individual/org90407","UNIVERSITY OF WISCONSIN MADISON"
"http://scholars.cornell.edu/individual/org22349","Vinification & Brewing Laboratory"
"http://scholars.cornell.edu/individual/org72107","Office of the Vice Provost and Dean of the Graduate School"
"http://scholars.cornell.edu/individual/org73851","OSWEGO COUNTY"
"http://scholars.cornell.edu/individual/org98345","SPACE AND NAVAL WARFARE SYSTEMS CENTER SAN DIEGO"
"http://scholars.cornell.edu/individual/org98542","MICHIGAN STATE UNIVERSITY"
"http://scholars.cornell.edu/individual/org99381","SENECA FOODS INC."
"http://scholars.cornell.edu/individual/org99331","TUFTS UNIVERSITY"
"http://scholars.cornell.edu/individual/org17033","MOSIS"
"http://scholars.cornell.edu/individual/org25464","ELI LILLY CO."
"http://scholars.cornell.edu/individual/org92646","HE Urban Semester Program"
"http://scholars.cornell.edu/individual/org99601","WEST VIRGINIA UNIVERSITY"
"http://scholars.cornell.edu/individual/org49842","4-H FOUNDATION, NEW YORK STATE"
"http://scholars.cornell.edu/individual/org98680","INSTITUT D'ECONOMIC RURALE"
"http://scholars.cornell.edu/individual/org66176","ARTICULATE BIOMEDICAL LLC"
"http://scholars.cornell.edu/individual/org50613","INTERNATIONAL HUMAN FRONTIER SCIENCE PROGRAM ORGANIZATION"
"http://scholars.cornell.edu/individual/org67127","UNIVERSITY OF WASHINGTON"
"http://scholars.cornell.edu/individual/org64002","Avon Global Center for Women and Justice"
"http://scholars.cornell.edu/individual/org38556","Charles H. Dyson School of Applied Economics and Management"
"http://scholars.cornell.edu/individual/org34403","GREAT LAKES PROTECTION FUND"
"http://scholars.cornell.edu/individual/org82670","MORRIS ANIMAL FOUNDATION"
"http://scholars.cornell.edu/individual/org68763","Biomedical Engineering"
"http://scholars.cornell.edu/individual/org81252","Uris Library"
"http://scholars.cornell.edu/individual/org57535","AMERICAN CAST IRON PIPE COMPANY"
"http://scholars.cornell.edu/individual/org84347","Government and Community Relations"
"http://scholars.cornell.edu/individual/org99364","GENENTECH INC"
"http://scholars.cornell.edu/individual/org75188","NEW YORK APPLE ASSOCIATION. INC"
"http://scholars.cornell.edu/individual/org48048","Vice Provost Initiatives"
"http://scholars.cornell.edu/individual/org56591","Human Neuroscience Institute (HNI)"
"http://scholars.cornell.edu/individual/org99651","HEWLETT,WM & FLORA FDN"
"http://scholars.cornell.edu/individual/org41923","THE SCOTTS MIRACLE-GRO COMPANY"
"http://scholars.cornell.edu/individual/org55891","Long Island Horticultural Research and Extension Center (LIHREC)"
"http://scholars.cornell.edu/individual/org67077","HOWARD BUFFETT FOUNDATION"
"http://scholars.cornell.edu/individual/org36544","Global and Public Health Sciences"
"http://scholars.cornell.edu/individual/org16662","SEMICONDUCTOR RESEARCH CORP"
"http://scholars.cornell.edu/individual/org57639","DANONE-NUTRICIA EARLY LIFE NUTRITION INC."
