"2868","TUFTS UNIVERSITY","476","NATL INST OF HEALTH DHHS","TUFTS U","",""
"39782","ALFA WASSERMANN S.P.A","","","ALFA WASSERMANN S.P.A","",""
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"809","ARIZONA STATE UNIVERSITY","1803","JET PROPULSION LABORATORY","ARIZONA STATE U","",""
"2935","UNIVERSITY OF VIRGINIA","2096","GODDARD SPACE FLIGHT CTR, NASA","U OF VIRGINIA","",""
"1289","CHICAGO OPERATIONS OFFICE DOE","","","DOE","DOE CHICAGO",""
"3388","AMERICAN KENNEL CLUB CANINE HEALTH FOUNDATION","","","AKC CHF","",""
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"5170","DIRECTORATE FOR GEOSCIENCES ","","","NSF","NSF GEO",""
"5172","DIRECTORATE FOR SOCIAL BEHAVIORAL & ECONOMIC SCIENCES NSF","","","NSF","NSF SBE",""
"1206","NATL INST OF ALLERGY & INFECTIOUS DISEASE NIH","","","DHHS","NIH","NIH NIAID"
"1217","NATL INST OF NEUR DIS & STROKE, NIH","","","DHHS","NIH","NIH NINDS"
"2312","NEW YORK STATE COUNCIL ON THE ARTS","","","NYS","NYSCA",""
"2921","UNIVERSITY OF PITTSBURGH","33817","NATIONAL INSTITUTE OF DENTAL AND CRANIOFACIAL RESEARCH","U OF PITTSBURGH","",""
"2200","NEW WORLD FOUNDATION","","","NEW WORLD","",""
"1803","JET PROPULSION LABORATORY","535","NATL AERONAUTICS & SPACE ADM","JPL","",""
"43021","GENESEE VALLEY REGIONAL MARKET","2301","NYS DEPT OF AG & MARKETS","GVRM","",""
"2991","ANIMAL/PLANT HLTH INSPEC SERV USDA","","","USDA","USDA APHIS",""
"37858","ASSOCIATION OF AMERICAN COLLEGES AND UNIVERSITIES","","","AACU","",""
"11334","CORNELL JOAN AND SANFORD I. WEILL MEDICAL COLLEGE","1884","THE LEUKEMIA & LYMPHOMA SOCIETY","WCM","",""
"3707","UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN","26855","ADVANCED RESEARCH PROJECTS AGENCY - ENERGY","U OF ILLINOIS","UIUC",""
"21115","U.S. FISH & WILDLIFE SERVICE","23777","COOPERATIVE ECOSYSTEM STUDIES UNITS NETWORK","US INTERIOR","USFW",""
"3663","BILL & MELINDA GATES FOUNDATION","","","GATES FDN","",""
"3274","MICRONUTRIENT INITIATIVE","","","MICRONUTRIENT","",""
"1284","OFFICE OF NAVAL RESEARCH DOD","","","DOD","NAVY","ONR"
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"1526","GENERAL MOTORS","","","GM","",""
"2324","NEW YORK STATE ENERGY RESEARCH AND DEVELOPMENT AUTHORITY ","","","NYS","NYSERDA",""
"10892","NIH-NATIONAL CENTER FOR COMPLEMENTARY AND ALTERNATIVE MEDICINE NIH","","","DHHS","NIH","NIH NCCAM"
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"483","DEPARTMENT OF ENERGY","","","DOE","",""
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"1794","JOHNSON, ROBERT WOOD","","","JOHNSON,R.W.","",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"36798","ASSOCIATION UNIVERSITAIRE POUR LA RECHERCHE ECONOMIQUE SUR LE DEVELOPPEMENT","","","AUREDI","",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"5170","DIRECTORATE FOR GEOSCIENCES ","","","NSF","NSF GEO",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"20415","WEST VIRGINIA UNIVERSITY RESEARCH CORPORATION","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","WVUR","",""
"2318","NYS DEPT OF ENVIRONMENTAL CONSERVATION","","","NYS","NYS DEC",""
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"3015","NATURAL RESOURCES CONSERVATION SERVICE, USDA","","","USDA","NRCS",""
"16293","NASA SHARED SERVICES CENTER","","","NASA","NSSC",""
"491","DEPT OF EDUCATION US","","","US DEPT OF EDU","",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"2971","UNIVERSITIES RESEARCH ASSOC","","","URA","",""
"43021","GENESEE VALLEY REGIONAL MARKET","2301","NYS DEPT OF AG & MARKETS","GVRM","",""
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"5172","DIRECTORATE FOR SOCIAL BEHAVIORAL & ECONOMIC SCIENCES NSF","","","NSF","NSF SBE",""
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"2933","UNIVERSITY OF VERMONT","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","U OF VERMONT","",""
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"5172","DIRECTORATE FOR SOCIAL BEHAVIORAL & ECONOMIC SCIENCES NSF","","","NSF","NSF SBE",""
"575","TEXAS A&M UNIVERSITY","535","NATL AERONAUTICS & SPACE ADM","TEXAS A&M","",""
"2877","UNIVERSITY OF CALIFORNIA BERKELEY","1271","DEFENSE ADVANCED RESEARCH PROJECT AGENCY DOD","U OF CAL","UC BERKELEY",""
"335","COMMUNITY FOUNDATION OF TOMPKINS COUNTY","","","COMMUNITY FDN","",""
"33797","NEW YORK CORN & SOYBEAN GROWERS ASSOCIATION","","","NY CORN SOY","",""
"472","CITY UNIVERSITY OF NEW YORK","487","US DEPT OF TRANSPORTATION","CUNY","",""
"2104","WASHINGTON HEADQUARTERS, NASA","","","NASA","WASHINGTON HQ",""
"16293","NASA SHARED SERVICES CENTER","","","NASA","NSSC",""
"20897","KING ABDULLAH UNIVERSITY OF SCIENCE AND TECHNOLOGY","","","KAUST","",""
"1728","INTERNATIONAL DUCK RESEARCH COOP, INC","","","INTL DUCK","",""
"1206","NATL INST OF ALLERGY & INFECTIOUS DISEASE NIH","","","DHHS","NIH","NIH NIAID"
"2301","NYS DEPT OF AG & MARKETS","","","NYS","AGMRKT",""
"3710","ELLISON MEDICAL FOUNDATION","","","ELLISON MED FDN","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"1526","GENERAL MOTORS","","","GM","",""
"4966","WALTHAM FOUNDATION","","","WALTHM CPN","WALTHAM FDN",""
"51881","NEW YORK APPLE ASSOCIATION. INC","43021","GENESEE VALLEY REGIONAL MARKET","NYAA","",""
"1628","HOWARD HUGHES MEDICAL INST","","","HUGHES MED INST","",""
"2301","NYS DEPT OF AG & MARKETS","","","NYS","AGMRKT",""
"9570","ADMINISTRATION FOR CHILDREN AND FAMILIES","","","DHHS","ACF",""
"2627","RUTGERS STATE UNIV OF NJ","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","RUTGERS","",""
"38078","EUROPEAN ORGANIZATION FOR NUCLEAR RESEARCH","","","CERN","",""
"43021","GENESEE VALLEY REGIONAL MARKET","2301","NYS DEPT OF AG & MARKETS","GVRM","",""
"3081","WASHINGTON STATE UNIVERSITY","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","WASHINGTON ST U","",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"921","BOSTON UNIVERSITY","5170","DIRECTORATE FOR GEOSCIENCES ","BOSTON U","",""
"1324","DREYFUS,CAMILLE & HENRY","","","DREYFUS","",""
"23955","USDA ARS NORTH ATLANTIC AREA","","","USDA","USDA, ARS, NAA",""
"2893","UNIVERSITY OF FLORIDA","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","U OF FLORIDA","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"1257","ARMY RESEARCH OFFICE","","","DOD","ARMY","ARO"
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"40082","DRURY UNIVERSITY","35037","TKF FOUNDATION","DRURY","",""
"535","NATL AERONAUTICS & SPACE ADM","","","NASA","",""
"16834","ARMY RESEARCH DEVELOPMENT AND ENGINEERING COMMAND","","","ARMYRDECOM","",""
"11334","CORNELL JOAN AND SANFORD I. WEILL MEDICAL COLLEGE","1198","NATL CANCER INSTITUTE NIH","WCM","",""
"1198","NATL CANCER INSTITUTE NIH","","","DHHS","NIH","NIH NCI"
"40322","NOVA SOUTHEASTERN UNIVERSITY","","","NOVA SOUTHEASTERN UNIVERSITY","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"16293","NASA SHARED SERVICES CENTER","","","NASA","NSSC",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"2180","NATL ENDOWMENT HUMANITIES","","","NEH","",""
"1987","MERCK AND COMPANY, INC","","","MERCK AND CO","",""
"1803","JET PROPULSION LABORATORY","535","NATL AERONAUTICS & SPACE ADM","JPL","",""
"5169","DIRECTORATE FOR ENGINEERING NSF","","","NSF","NSF ENG",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"16293","NASA SHARED SERVICES CENTER","","","NASA","NSSC",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"1198","NATL CANCER INSTITUTE NIH","","","DHHS","NIH","NIH NCI"
"9128","BALL HORTICULTURAL COMPANY","","","BALL HORTICULTURAL","",""
"30256","SIMONS FOUNDATION","","","SF","",""
"5167","DIRECTORATE FOR COMPUTER & INFORMATION SCIENCE & ENGINEERING NSF","","","NSF","NSF CISE",""
"2276","NY WINE/GRAPE FDN","2301","NYS DEPT OF AG & MARKETS","NY WINE/GRAPE","",""
"1284","OFFICE OF NAVAL RESEARCH DOD","","","DOD","NAVY","ONR"
"47461","DIA SORIN S.P.A.","","","DIASOREN","",""
"40381","SLAC NATIONAL ACCELERATOR LABORATORY","483","DEPARTMENT OF ENERGY","DOE","SLAC",""
"3663","BILL & MELINDA GATES FOUNDATION","","","GATES FDN","",""
"37518","DANONE-NUTRICIA EARLY LIFE NUTRITION INC.","","","DANONE","DANONUTRIC",""
"24176","AMERICAN COLLEGE OF VETERINARY INTERNAL MEDICINE FOUNDATION","","","ACVIM","ACVIM FDN",""
"46161","SYDOR INSTRUMENTS","1271","DEFENSE ADVANCED RESEARCH PROJECT AGENCY DOD","SYDOR","",""
"19856","SOUTHERN GARDENS CITRUS NURSERY, LLC","","","SOUTHERN GARDENS","",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"45061","SAVE THE SUMMER FLOUNDER FISHERY FUND","","","SSFFF","",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"29496","HELMHOLTZ ZENTRUM MUNCHEN (GMBH)","","","HZM","",""
"24415","SOUTHWEST RESEARCH INSTITUTE","2094","AMES RESEARCH CENTER, NASA","SWRI","",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"16834","ARMY RESEARCH DEVELOPMENT AND ENGINEERING COMMAND","1271","DEFENSE ADVANCED RESEARCH PROJECT AGENCY DOD","ARMYRDECOM","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2759","SEMICONDUCTOR RESEARCH CORP","","","SRC","",""
"2912","UNIVERSITY OF MISSOURI","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","U OF MISSOURI","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"5168","DIRECTORATE FOR EDUCATION AND HUMAN RESOURCES NSF","","","NSF","NSF EHR",""
"43721","MARINE MAMMAL COMMISSION","","","MARINE MAMMAL COMMISSION","",""
"1013","CENTRO NACIONAL DE INVESTIGACIONES DE CAFE","","","CENICAFE","",""
"483","DEPARTMENT OF ENERGY","","","DOE","",""
"26775","THE GERBER FOUNDATION","","","GERBER FDN","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"2935","UNIVERSITY OF VIRGINIA","","","U OF VIRGINIA","",""
"1818","KANSAS STATE UNIVERSITY","5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","KANSAS ST U","",""
"3008","FOREST SERVICE, USDA","","","USDA","FOREST",""
"491","DEPT OF EDUCATION US","","","US DEPT OF EDU","",""
"2875","UNIVERSITY OF ALASKA FAIRBANKS","","","U OF ALASKA","U AK FAIRBANKS",""
"32177","LAWRENCE BERKELEY NATIONAL LABORATORY","483","DEPARTMENT OF ENERGY","LBNL","",""
"588","UNIVERSITY OF WISCONSIN MADISON","2244","NATL SCIENCE FOUNDATION","U OF WISCONSIN SYS","U WISC MADISON",""
"35417","NEW ENGLAND AQUARIUM","","","NEW ENGLAND AQUARIUM","",""
"2301","NYS DEPT OF AG & MARKETS","","","NYS","AGMRKT",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"19033","GEORGE WASHINGTON UNIVERSITY","2244","NATL SCIENCE FOUNDATION","GWU","",""
"31176","UNIVERSITY OF YORK","34637","BIOTECHNOLOGY AND BIOLOGICAL SCIENCE RESEARCH COUNCIL","UNIV OF YORK","",""
"453","AMERICAN CHEMICAL SOCIETY","","","AMER CHEM SOC","",""
"2538","PURDUE UNIVERSITY","660","AGENCY FOR INTERNATIONAL DEVELOPMENT","PURDUE","",""
"1760","INTERNATIONAL SERV/ACQ OF AGRI-BIOTECH","","","ISAAA","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"12293","SYNGENTA CROP PROTECTION","","","SYNGENTA INTRNL","SYNGENTA CP",""
"2337","NYS OFFICE OF MENTAL HEALTH","","","NYS","OMH",""
"47982","EPIMED INTERNATIONAL, INC. ","","","EPIMED","",""
"2993","AGRICULTURE RESEARCH SERVICE USDA","","","USDA","ARS",""
"592","US DEPT OF AGRICULTURE","","","USDA","",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"49541","AMERICAN CAST IRON PIPE COMPANY","","","ACIPCO","",""
"16293","NASA SHARED SERVICES CENTER","","","NASA","NSSC",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","479","US DEPT OF DEFENSE","USDA","USDA-NIFA",""
"16293","NASA SHARED SERVICES CENTER","","","NASA","NSSC",""
"453","AMERICAN CHEMICAL SOCIETY","","","AMER CHEM SOC","",""
"453","AMERICAN CHEMICAL SOCIETY","","","AMER CHEM SOC","",""
"3663","BILL & MELINDA GATES FOUNDATION","","","GATES FDN","",""
"2301","NYS DEPT OF AG & MARKETS","","","NYS","AGMRKT",""
"299","SOUTH DAKOTA STATE UNIVERSITY","483","DEPARTMENT OF ENERGY","S DAKOTA STATE U","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"42641","NETHERLANDS ORGANISATION FOR SCIENTIFIC RESEARCH","","","NWO","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2301","NYS DEPT OF AG & MARKETS","","","NYS","AGMRKT",""
"48401","NEW YORK ASSOCIATION OF TRAINING AND EMPLOYMENT PROFESSIONALS INC","","","NYATEP","",""
"50542","VEECO INSTRUMENTS INC","","","VEECO","",""
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"48101","CORNELL COOPERATIVE EXTENSION-JEFFERSON COUNTY","","","CCEJEFF","",""
"1214","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","","","DHHS","NIH","NIH NIGMS"
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"483","DEPARTMENT OF ENERGY","","","DOE","",""
"2327","NYS DEPT OF HEALTH","1190","HEALTH RESOURCES & SERVICE ADMIN, DHHS","NYS","NYS HEALTH",""
"2891","UNIVERSITY OF DELAWARE","5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","U OF DELAWARE","",""
"1257","ARMY RESEARCH OFFICE","","","DOD","ARMY","ARO"
"2714","SLOAN FOUNDATION","","","SLOAN","",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","","","NY FARM VIABILITY INST","",""
"1208","NATL INST OF CHILD HEALTH & HUMAN DEVELOPMENT, NIH","","","DHHS","NIH","NIH NICHD"
"38883","RADIABEAM TECHNOLOGIES","483","DEPARTMENT OF ENERGY","RADIABEAM TECHNOLOGIES ","",""
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"1208","NATL INST OF CHILD HEALTH & HUMAN DEVELOPMENT, NIH","","","DHHS","NIH","NIH NICHD"
"2883","UNIVERSITY OF CALIFORNIA SAN FRANCISCO","476","NATL INST OF HEALTH DHHS","U OF CAL","UC S FRANCISCO",""
"1803","JET PROPULSION LABORATORY","535","NATL AERONAUTICS & SPACE ADM","JPL","",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2465","PEPSICO, INC","","","PEPSICO","",""
"3663","BILL & MELINDA GATES FOUNDATION","","","GATES FDN","",""
"40484","ZOETIS","","","ZOETIS","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"1289","CHICAGO OPERATIONS OFFICE DOE","","","DOE","DOE CHICAGO",""
"588","UNIVERSITY OF WISCONSIN MADISON","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","U OF WISCONSIN SYS","U WISC MADISON",""
"21755","DELAVAL INC.","","","DELAVAL- KANSAS CITY","",""
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"2627","RUTGERS STATE UNIV OF NJ","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","RUTGERS","",""
"16293","NASA SHARED SERVICES CENTER","","","NASA","NSSC",""
"3707","UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN","2244","NATL SCIENCE FOUNDATION","U OF ILLINOIS","UIUC",""
"3004","FOREIGN AGRICULTURAL SERVICE USDA","","","USDA","FAS",""
"39724","PLANET OS INC.","","","PLANET OS","",""
"2993","AGRICULTURE RESEARCH SERVICE USDA","","","USDA","ARS",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","","","NY FARM VIABILITY INST","",""
"2099","LANGLEY RESEARCH CENTER, NASA","","","NASA","LANGLEY RC",""
"6826","UNIVERSITY OF MASSACHUSETTS MEDICAL SCHOOL","1215","NATL INST OF MENTAL HEALTH, NIH","UMASS","UMASS MED",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"47341","CHDI FOUNDATION INC.","","","CHDI","",""
"11334","CORNELL JOAN AND SANFORD I. WEILL MEDICAL COLLEGE","476","NATL INST OF HEALTH DHHS","WCM","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"3145","YALE UNIVERSITY","5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","YALE","",""
"1214","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","","","DHHS","NIH","NIH NIGMS"
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"7508","GORDON & BETTY MOORE FOUNDATION","","","G&B MOORE FDN","",""
"2337","NYS OFFICE OF MENTAL HEALTH","","","NYS","OMH",""
"3663","BILL & MELINDA GATES FOUNDATION","","","GATES FDN","",""
"43781","ACELL INC.","","","ACELL","",""
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"1206","NATL INST OF ALLERGY & INFECTIOUS DISEASE NIH","","","DHHS","NIH","NIH NIAID"
"2301","NYS DEPT OF AG & MARKETS","2991","ANIMAL/PLANT HLTH INSPEC SERV USDA","NYS","AGMRKT",""
"3014","NATL AGRICULTURAL STATISTICS, USDA","","","USDA","NATL AG STATS",""
"1550","GREAT LAKES FISHERY COMM","","","GRT LKS FISH","",""
"16834","ARMY RESEARCH DEVELOPMENT AND ENGINEERING COMMAND","","","ARMYRDECOM","",""
"3804","UNITED STATES-ISRAEL BINATIONAL SCIENCE FOUNDATION","","","BSF","",""
"2933","UNIVERSITY OF VERMONT","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","U OF VERMONT","",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"2993","AGRICULTURE RESEARCH SERVICE USDA","","","USDA","ARS",""
"36217","TEXAS AGRILIFE RESEARCH OF THE TEXAS A&M UNIVERSITY SYSTEM","2047","MONSANTO FUND","TEXAS A&M","TEXAS AGRILIFE",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"458","AMERICAN HEART ASSOCIATION","","","AMER HEART","",""
"38080","FIDIA FARMACEUTICI S.P.A.","","","FIDIA FARMACEUTICI ","",""
"1284","OFFICE OF NAVAL RESEARCH DOD","","","DOD","NAVY","ONR"
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"2993","AGRICULTURE RESEARCH SERVICE USDA","","","USDA","ARS",""
"1241","AIR FORCE OFFICE OF SCIENTIFIC RESEARCH","","","DOD","AF","AFOSR"
"1241","AIR FORCE OFFICE OF SCIENTIFIC RESEARCH","","","DOD","AF","AFOSR"
"40322","NOVA SOUTHEASTERN UNIVERSITY","","","NOVA SOUTHEASTERN UNIVERSITY","",""
"33797","NEW YORK CORN & SOYBEAN GROWERS ASSOCIATION","","","NY CORN SOY","",""
"2625","RUSSELL SAGE FDN","","","RUSSELL SAGE","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"41621","OFFICE OF THE CHIEF ECONOMIST USDA","","","USDA","USDA-OCE",""
"24656","TEAGLE FOUNDATION","","","TEAGLE","",""
"1395","ENVIRONMENTAL PROTECT AGENCY","","","EPA","",""
"1737","INTEL CORP","","","INTEL","",""
"2759","SEMICONDUCTOR RESEARCH CORP","","","SRC","",""
"3804","UNITED STATES-ISRAEL BINATIONAL SCIENCE FOUNDATION","","","BSF","",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","","","NY FARM VIABILITY INST","",""
"1213","ENVIRONMENTAL HEALTH SCIENCES NIH","","","DHHS","NIH","NIH NIEHS"
"52221","ELDER JUSTICE FOUNDATION, INC. ","","","ELDER FND","",""
"27095","ADVANCED ENERGY SYSTEMS","","","AES","",""
"5170","DIRECTORATE FOR GEOSCIENCES ","","","NSF","NSF GEO",""
"1208","NATL INST OF CHILD HEALTH & HUMAN DEVELOPMENT, NIH","","","DHHS","NIH","NIH NICHD"
"2276","NY WINE/GRAPE FDN","","","NY WINE/GRAPE","",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","NY FARM VIABILITY INST","",""
"44501","JAN BIOTECH INC","","","JAN BIOTECH","",""
"592","US DEPT OF AGRICULTURE","","","USDA","",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","","","NY FARM VIABILITY INST","",""
"2990","AGRICULTURAL MARKETING SERV, USDA","","","USDA","AMS",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","","","NY FARM VIABILITY INST","",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"483","DEPARTMENT OF ENERGY","","","DOE","",""
"2991","ANIMAL/PLANT HLTH INSPEC SERV USDA","","","USDA","USDA APHIS",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","","","NY FARM VIABILITY INST","",""
"41062","SCR DAIRY INC.","","","SCR","",""
"943","BOYCE THOMPSON INSTITUTE","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","BTI","",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"3868","NYS SCIENCE, TECHNOLOGY AND ACADEMIC RESEARCH","","","NYS","NYSTAR",""
"51721","AGRICULTURAL RESEARCH SERVICE - WESTERN REGIONAL RESEARCH CENTER","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","USDA (PACIFIC)","ARS-WRRC",""
"2324","NEW YORK STATE ENERGY RESEARCH AND DEVELOPMENT AUTHORITY ","","","NYS","NYSERDA",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","NY FARM VIABILITY INST","",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","NY FARM VIABILITY INST","",""
"1395","ENVIRONMENTAL PROTECT AGENCY","","","EPA","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"2877","UNIVERSITY OF CALIFORNIA BERKELEY","5169","DIRECTORATE FOR ENGINEERING NSF","U OF CAL","UC BERKELEY",""
"1214","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","","","DHHS","NIH","NIH NIGMS"
"2046","MONSANTO","","","MONSANTO","",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"1803","JET PROPULSION LABORATORY","535","NATL AERONAUTICS & SPACE ADM","JPL","",""
"2796","BINGHAMTON UNIVERSITY","1284","OFFICE OF NAVAL RESEARCH DOD","SUNY","BINGHAMTON U",""
